title,company,url,text
Data Scientist,Workbridge Associates,https://ca.linkedin.com/jobs/view/data-scientist-at-workbridge-associates-1502269960?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Python   R   TensorFlow   Numpy   Predictive systems   Recommendation Systems   Optimization Methods   Fraud detection   Hadoop, Scala, or Spark   AWS or Azure   PostgreSQL or MSSQL   Jenkins   Masters Degree or higher in related field   100% Data Science   80% Hands On   10% Guiding/mentoring junior analysts    10% Discussing your findings to internal/external stakeholders    Competitive Salary: Up to $135K/year, DOE   Medical, Dental, Vision Insurance   RRSP matching   2-3 Days work from home   Flexible work hours   Casual work environment   Sponsored work-related conferences   Team-building events   Workbridge Toronto - OSD"
Data Scientist - Toronto,BrainStation,https://ca.linkedin.com/jobs/view/data-scientist-toronto-at-brainstation-1594218083?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,Have you been to a campus or joined an online learning opportunity? We are actively seeking individuals that believe in lifelong learning and that have taken part in our On Campus or Online offerings.
Data Scientist,Loopio,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-1519518042?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Working with business stakeholders to identify opportunities where statistical analysis, machine learning, and Natural Language Processing can improve business processes   Working with product managers to translate product requirements into R&D activities   Researching, developing, and validating models to generate predictions, recommendations, alerts, and other insights   Working with engineers to collect, clean, and perform feature engineering and selection on customer data to support model R&D activities   Working with engineers on the delivery and integration of models into product   3+ years of experience in applied statistical analysis and machine learning in a software development environment, ideally using Natural Language Processing   A deep understanding of probability theory, statistics and multivariate calculus   Experience in the use of statistical analysis and machine learning tools, packages and languages    Strong scripting and engineering skills in Python and proficiency in using query languages such as SQL   Knowledge of data structures and algorithms   Experience in a high growth agile software development environment (Scrum or Kanban)   You'll have tons of autonomy and responsibility; we have a results-driven environment   You'll work in the bustling and lively neighborhood of Kensington Market   You'll learn more than you thought was possible; our team is obsessed with personal and professional growth   You'll have a piece of the pie; every Loopio employee participates in our stock option plan   You'll participate in a health and benefits plan that kicks in on day one   The career growth opportunities are endless at a successful, high-growth company    You'll be a part of one of LinkedIn's Top 10 Startups in Canada and Deloitte's Technology Fast 50™ Companies to Watch in 2018!"
Data Scientist,Bank of Montreal,https://ca.linkedin.com/jobs/view/data-scientist-at-bank-of-montreal-1594022333?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Use case identification:    Expand on the currently identified use cases by partnering with the existing model development groups and the business partners and identify other types of models/applications where ML and AI can add value. This will cover areas such as credit risk, economic capital, AML and market risk.    Structure above identified use cases, define operating model, manage delivery and provide    Data collection and manipulation    Collect data for model development purposes by identifying new candidate variables and predictive variables.    Analyze and summarize data to identify outliers and assess data quality.    Perform data imputation using advanced statistical techniques (multiple imputation, machine learning estimations).    Transform and prepare the data for developing AI models.    Predictive models development    Fully understand the existing version of the models where applicable, their limitations and all the underlying assumptions made.    Use the prepared data to build machine learning predictive models using advanced regression techniques such as random forests, neural networks, boosted trees, deep learning, logistic regressions, NLP etc...    Rank and compare the candidate models to select the best fitting models.    Use statistical tests to ensure the stability and robustness of the candidate models.    Identify new opportunities to apply machine learning in the current model development process.    Reasonableness assessment    Ensure that the models developed make business and intuitive sense by participating in sessions with the model owners, lines of businesses and including their feedback in the model.    Design a process to explain the output of the models on a consistent basis to understand why the models are producing these decisions.    Documentation    Document the process along the way by capturing the details around all assumptions made.    Keep record and detailed notes about the thought process. The models developed will serve as a proof of concept for future ML & AI models in credit risk.    Master or PhD candidate in Engineering, Statistics, Mathematics, Computer Science or related quantitative field.    5-10 years of experience in AML, risk management and machine learning and AI techniques    Familiarity with risk management processes and methodologies, ideally AML    Familiarity with Bank credit instruments and product structures    Familiarity with systems management and data architecture principles    Experience with statistical model development and data mining    Proven experience using SAS, R or Python to build machine learning models    Strong theoretical knowledge of machine learning techniques and advanced regression methods and data imputation techniques    Well-developed relationship management skills.    Excellent influencing and negotiation skills    Strong problem solving skills and capacity to turnaround analysis in short period of time    Comfortable in a challenging environment with tight timelines    Excellent written and verbal communication skills    Capacity to cope with a high degree of ambiguity and change    Ability to work both independently and as part of cross-functional teams    Prior industry experience or academic projects with machine learning and advanced programming is preferred.    High-level of competency with MS Office suite of tools"
Graduate Data Scientist Intern,Thomson Reuters,https://ca.linkedin.com/jobs/view/graduate-data-scientist-intern-at-thomson-reuters-1603458138?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Build new solutions from the ground up, work like a startup, utilizing the resources of a large enterprise.    Take on two to three projects during the term, with the goal of getting new products into market, building new data sets, and de-risking new customer opportunities in terms of technical viability, data viability, and customer demand.    Some examples of our work includes ranking  global energy leaders , evaluating  free trade , using data to combat  modern day slavery , forecasting  global food supply , and analyzing the transition from gas to  electric vehicles .    Learn from Data Scientists in Toronto and our sister-labs in Waterloo, Boston, London, and Zurich. Pick the brains of PhD’s and Masters grads with experience in big data, statistics, machine learning, natural language processing, deep learning, and data visualization.    Evaluate career opportunities with a technology team that’s hiring rapidly en route to over  1,500 staff  in Canada as part of a  $100M expansion .    Information Retrieval    Natural Language Processing   Machine Learning    Development skills to rapidly deliver minimum viable products    Strong experience with programming languages like Python, Java, or Scala    Strong experience with data systems like DBMS, NoSQL, Elastic Search or graph databases    Big data systems   Knowledge graphs"
Data Scientist,SNC-Lavalin,https://ca.linkedin.com/jobs/view/data-scientist-at-snc-lavalin-1523460961?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Work with client teams to understand their data needs and develop ETL solutions   Collaborating with full-time and contractual staff to communicate with hardware and software systems (PATs, Data Historians)   Working closely with data scientists to build data integrations for investigation needs   Coordinate the system validation of enterprise analytical tools   Bachelor's degree in statistics, computer science, engineering, physical sciences, or economics   Expertise in computerized system validation methodologies with 2-3 years hands on experience   Knowledge of shop floor management information systems (e.g. MES, LIMS, DCS, eDMS)   Knowledge of Business requirements regarding Statistical Process Control (SPC) and their prerequisites.   Experience with data validation in a data warehouse context   Knowledge of technology project management is an asset (i.e. PUMA methodology)   Expertise and comfort with programming (Python, Matlab, R)   Analytical data science experience (developing/deploying models) is an asset   Process control/optimization knowledge is desirable, but not mandatory"
Data Scientist,Jobspring Partners,https://ca.linkedin.com/jobs/view/data-scientist-at-jobspring-partners-1486276741?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"3+ years of professional experience as a Data Scientist   Experience leading a project in the past   Experience in R for predictive modelling and data analysis   Machine learning tools such as TensorFlow   Strong in mathematics and algorithms   Import and analyze data   Meeting business requirements   80% Hands on   20% Team leadership and collaboration   Competitive Salary: Up to $130,000, DOE   3 weeks’ vacation   Benefits package   Bonus structure"
Data Scientist,Michael Page,https://ca.linkedin.com/jobs/view/data-scientist-at-michael-page-1465020964?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Be a part of one of the leading organizations in this space   Exciting opportunity for a driven individual looking for a fastpaced environment   You will help the team to improve upon current methods and models. With a practical mindset, you will bring these models into a production environment.    Your software development experience will allow you to closely collaborate with our Engineering team to improve our models and push them through our release process.   You will work with big data (GPS fixes and sensor data) from hundreds of thousands of users.   You will train algorithms related to activity detection (type of transports, home/work location, etc.) and human behavior (commuting, sporting, shopping, etc.).   You will create machine learning pipelines capable of extracting insights from social interactions between users on our platforms   You will design context-aware recommender systems   You have a masters degree or PhD in computer science or a related field.   You are fluent in Python programming and its machine learning stack   You are an expert in machine learning and data modeling.   You have knowledge/experience with software engineering and deployment to production   You have experience with at least one of the fields listed above.   You possess a deep understanding of clustering, manifold learning and predictive modeling techniques.   You can use big data tools such as Spark for development   You can work independently and take matters into your own hands.   Sensor data modeling from mobile devices or wearables   Data engineering technologies (Spark, Kafka, database,...)   Java   Mobile programming (Android or iOS)"
Network Data Scientist,TELUS,https://ca.linkedin.com/jobs/view/network-data-scientist-at-telus-1585018159?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Constructing, validating/testing and deploying artificial intelligence models that predict customer experience tied to network analytics   Design, develop innovative predictive models, metrics, and dashboards to uncover actionable insights from raw data; working with structured and unstructured data sources    Design and implement statistical data quality procedures for new data sources    Visualize and report data findings creatively in a variety of visual formats that appropriately provides insights to the organization   Ability to communicate findings in simple terms to business leaders and executives in order to influence how TELUS approaches their business challenges and opportunities   Work with others in creating the end to end workflow required to put models into production   Ensuring all work is all properly documented and packaged while taking advantage of prior work in similar areas that can be repurposed   Regarded as collaborative, creative, entrepreneurial and willing to experiment   Sought out for your application of data mining, predictive modeling, statistics and other analytical techniques to solve diverse business problems in a data rich environment   Respected for your ability to perform hypothesis testing and develop predictive model    Talented at understanding data warehouse/Hadoop architecture, ETL processes and the software development lifecycle (Waterfall and Agile/Scrum)   Known for your ability to develop experimental and analytic plans for data modeling processes   Skilled in various statistical techniques:   Machine Learning (Supervised/Unsupervised Learning): Classification, Clustering and Segmentation   Time series analysis and forecasting   Optimization   Causal Impact   Reliability analysis (time to failure)   Computer Simulation   Experiment Design       With 5 or more years of data analytics related experience in a matrix or consulting environment    With a Masters or PhD degree in Math, Statistics, Computer Science, Engineering, Economics with a strong foundation in modeling, statistics, analytics, engineering or math   ETL experience   Hadoop data extraction using frameworks like Hive and from MPP platforms   SQL, MySQL, Oracle, R, Python, Java, SAS, node.js   Real time streaming analytics such as Spark    Cloud platform experience: Microsoft, Amazon, Google   Deep Learning such as RNN, LSTM, etc   Data visualization using Tableau, Qlikview, or Domo"
Data Scientist - Toronto,Cerebri AI,https://ca.linkedin.com/jobs/view/data-scientist-toronto-at-cerebri-ai-1594213017?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click," Understanding and worked with database systems.     Understanding and worked with machine learning algorithms.    Perform feature analysis.     Develop ontology for key market segments.    Develop outcome/event taxonomy for key business models.    Build utility code and handle miscellaneous support tasks.     Documenting software projects and maintaining project documentation.    Working in a team environment as well as working alone.    Experience with Big Data, artificial intelligence, natural language processing, machine learning and/or deep learning.    Python programming skills with two (2) years or more of Python experience.    Good verbal and written communication skills.    Knowledge of professional software engineering practices and best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations.    Master's degree or six (6) years related work experience delivering quality code on time.    Confluence    JIRA    Spark    Azure    Python    Keras    Scikit-learn    Bit bucket    Jupyter Notebook    Scala    MonetdB    OrientDB    Experience in some subset of the following: Java, R, Python, SQL, Scala, Spark.    Ph.D. in operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline.     Deep understanding of statistical and predictive modeling concepts, machine-learning approaches, clustering and classification techniques, supervised learning, recommendation and optimization algorithms."
Data Scientist,Loblaw Digital,https://ca.linkedin.com/jobs/view/data-scientist-at-loblaw-digital-1563308813?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,
Data Scientist,eFinancialCareers,https://ca.linkedin.com/jobs/view/data-scientist-at-efinancialcareers-1546333299?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Use case identification:   Expand on the currently identified use cases by partnering with the existing model development groups and the business partners and identify other types of models/applications where ML and AI can add value. This will cover areas such as credit risk, economic capital, AML and market risk.   Structure above identified use cases, define operating model, manage delivery and provide  Data collection and manipulation Collect data for model development purposes by identifying new candidate variables and predictive variables. Analyze and summarize data to identify outliers and assess data quality. Perform data imputation using advanced statistical techniques (multiple imputation, machine learning estimations). Transform and prepare the data for developing AI models.  Predictive models development Fully understand the existing version of the models where applicable, their limitations and all the underlying assumptions made. Use the prepared data to build machine learning predictive models using advanced regression techniques such as random forests, neural networks, boosted trees, deep learning, logistic regressions, NLP etc... Rank and compare the candidate models to select the best fitting models. Use statistical tests to ensure the stability and robustness of the candidate models. Identify new opportunities to apply machine learning in the current model development process.  Reasonableness assessment Ensure that the models developed make business and intuitive sense by participating in sessions with the model owners, lines of businesses and including their feedback in the model. Design a process to explain the output of the models on a consistent basis to understand why the models are producing these decisions.  Documentation Document the process along the way by capturing the details around all assumptions made. Keep record and detailed notes about the thought process. The models developed will serve as a proof of concept for future ML & AI models in credit risk. Qualifications Skills required: Master or PhD candidate in Engineering, Statistics, Mathematics, Computer Science or related quantitative field. 5-10 years of experience in AML, risk management and machine learning and AI techniques Familiarity with risk management processes and methodologies, ideally AML Familiarity with Bank credit instruments and product structures Familiarity with systems management and data architecture principles Experience with statistical model development and data mining Proven experience using SAS, R or Python to build machine learning models Strong theoretical knowledge of machine learning techniques and advanced regression methods and data imputation techniques Well-developed relationship management skills. Excellent influencing and negotiation skills Strong problem solving skills and capacity to turnaround analysis in short period of time Comfortable in a challenging environment with tight timelines Excellent written and verbal communication skills Capacity to cope with a high degree of ambiguity and change Ability to work both independently and as part of cross-functional teams Prior industry experience or academic projects with machine learning and advanced programming is preferred. High-level of competency with MS Office suite of tools We're here to help At BMO we have a shared purpose; we put the customer at the centre of everything we do - helping people is in our DNA. For 200 years we have thought about the future-the future of our customers, our communities and our people. We help our customers and our communities by working together, innovating and pushing boundaries to bring them our very best every day. Together we're changing the way people think about a bank. As a member of the BMO team you are valued, respected and heard, and you have more ways to grow and make an impact. We strive to help you make an impact from day one - for yourself and our customers. We'll support you with the tools and resources you need to reach new milestones, as you help our customers reach theirs. From in-depth training and coaching, to manager support and network-building opportunities, we'll help you gain valuable experience, and broaden your skillset. To find out more visit us at https://bmocareers.com . BMO is committed to an inclusive, equitable and accessible workplace. By learning from each other's differences, we gain strength through our people and our perspectives. Accommodations are available on request for candidates taking part in all aspects of the selection process. To request accommodation, please contact your recruiter."
